White Pawns,Black Pawns,White Knights,Black Knights,White Bishops,Black Bishops,White Rooks,Black Rooks,White Queens,Black Queens,Turn,Is Check,Full Move Number,Halfmove Clock,Total Legal Moves,Is Stalemate,Insufficient Material,Threefold Repetition,Fifty Move Rule,Label
1,0,0,0,0,1,0,0,0,0,0,0,154,22,14,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,155,23,9,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,155,24,13,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,156,25,6,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,156,26,11,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,157,27,6,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,157,0,12,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1,0,158,1,8,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,158,0,13,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,159,1,22,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,159,2,17,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,160,3,25,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,160,4,17,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,161,5,28,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,161,6,13,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,162,7,26,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,162,8,14,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,163,9,26,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,163,10,16,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,164,11,7,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,164,12,16,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,165,13,5,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,165,14,16,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,166,15,25,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,166,16,12,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,167,17,29,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,1,167,18,2,0,0,0,0,1
0,0,0,0,0,1,0,0,1,0,1,0,168,19,29,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,1,168,20,6,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,169,21,28,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,1,169,22,5,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,170,23,28,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,1,170,24,3,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1,0,171,0,6,0,1,0,0,1
8,8,2,2,2,2,2,2,1,1,0,0,1,0,20,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,2,0,22,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,2,0,21,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,3,1,21,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,3,0,22,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,4,0,22,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,0,0,4,0,28,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,5,0,22,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,0,0,5,0,34,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,6,1,30,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,6,0,40,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,7,1,27,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,7,2,42,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,8,3,26,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,8,4,46,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,9,5,34,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,9,6,44,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,10,7,32,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,10,8,45,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,11,0,33,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,11,1,42,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,12,0,31,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,12,1,44,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,13,2,32,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,13,0,40,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,14,1,31,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,14,2,49,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,15,0,29,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,15,1,44,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,16,2,29,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,16,3,46,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,17,4,32,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,17,0,54,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,18,1,37,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,18,0,50,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,19,1,43,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,19,0,40,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,20,1,44,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,20,2,46,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,21,3,35,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,21,4,44,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,22,5,40,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,22,0,39,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,23,1,40,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,23,0,34,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,24,1,38,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,24,2,34,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,25,3,41,0,0,0,0,0
7,7,2,2,3,2,2,2,1,1,0,0,25,0,34,0,0,0,0,0
7,7,2,2,3,2,2,2,1,1,1,0,26,1,43,0,0,0,0,1
7,7,2,2,3,2,2,2,1,1,0,0,26,2,37,0,0,0,0,0
7,7,2,2,3,2,2,2,1,1,1,0,27,3,42,0,0,0,0,0
7,7,2,2,3,1,2,2,1,1,0,0,27,0,35,0,0,0,0,0
7,7,2,2,3,1,2,2,1,1,1,0,28,1,40,0,0,0,0,0
7,7,2,2,3,1,2,2,1,1,0,0,28,2,43,0,0,0,0,0
7,7,2,2,3,1,2,2,1,1,1,0,29,0,38,0,0,0,0,0
7,7,2,2,3,1,2,2,1,1,0,0,29,1,41,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,1,0,30,0,42,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,0,0,30,0,42,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,1,0,31,1,44,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,0,0,31,2,45,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,1,0,32,3,45,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,0,0,32,4,48,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,1,0,33,5,46,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,0,0,33,6,46,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,1,0,34,7,46,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,0,0,34,8,44,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,1,0,35,0,52,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,0,0,35,0,46,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,1,0,36,1,54,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,0,0,36,2,49,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,1,0,37,3,49,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,0,0,37,0,38,0,0,0,0,0
6,7,2,2,3,1,2,2,1,1,1,0,38,1,48,0,0,0,0,0
6,6,2,2,3,1,2,2,1,1,0,0,38,0,40,0,0,0,0,0
6,6,2,2,3,1,2,2,1,1,1,0,39,1,45,0,0,0,0,0
6,6,2,2,3,1,2,2,1,1,0,0,39,2,37,0,0,0,0,0
6,6,2,2,3,1,2,2,1,1,1,0,40,3,47,0,0,0,0,0
6,6,2,2,3,1,2,2,1,1,0,0,40,4,36,0,0,0,0,0
5,6,2,2,3,1,2,2,1,1,1,0,41,0,52,0,0,0,0,0
5,6,2,2,3,1,2,2,1,1,0,0,41,1,37,0,0,0,0,0
5,6,1,2,3,1,2,2,1,1,1,0,42,0,43,0,0,0,0,0
5,6,1,2,3,1,2,2,1,1,0,0,42,1,38,0,0,0,0,0
5,6,1,2,3,1,2,2,1,1,1,0,43,0,40,0,0,0,0,0
5,6,1,2,3,1,2,2,1,1,0,0,43,1,36,0,0,0,0,0
5,6,1,2,2,1,2,2,1,1,1,0,44,0,33,0,0,0,0,0
5,6,1,2,2,1,2,2,1,1,0,0,44,1,36,0,0,0,0,0
5,6,1,2,1,1,2,2,1,1,1,0,45,0,34,0,0,0,0,0
5,6,1,2,1,1,2,2,1,1,0,0,45,1,34,0,0,0,0,0
5,6,0,2,1,1,2,2,1,1,1,0,46,0,37,0,0,0,0,0
5,6,0,2,1,1,2,2,1,1,0,0,46,1,39,0,0,0,0,0
5,6,0,2,1,1,2,2,1,1,1,0,47,2,42,0,0,0,0,0
5,6,0,2,1,1,2,2,1,1,0,0,47,0,28,0,0,0,0,0
5,6,0,2,1,1,2,2,1,1,1,0,48,1,42,0,0,0,0,0
5,6,0,1,1,1,2,2,1,1,0,0,48,0,25,0,0,0,0,0
4,6,0,1,1,1,2,2,1,1,1,0,49,0,43,0,0,0,0,0
4,5,0,1,1,1,2,2,1,1,0,0,49,0,31,0,0,0,0,0
4,5,0,1,1,1,2,2,1,1,1,1,50,1,4,0,0,0,0,0
4,5,0,1,1,1,2,2,1,1,0,0,50,2,32,0,0,0,0,0
4,5,0,1,1,1,2,2,1,1,1,1,51,3,4,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,51,0,17,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,0,52,1,44,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,52,2,18,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,0,53,3,39,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,53,4,21,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,0,54,5,39,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,54,6,25,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,0,55,7,43,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,55,8,23,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,0,56,9,38,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,56,10,20,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,1,57,11,8,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,57,12,25,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,0,58,13,30,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,58,0,20,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,0,59,1,37,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,59,2,20,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,0,60,3,42,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,60,4,17,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,1,61,5,10,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,0,0,61,6,20,0,0,0,0,0
4,5,0,1,1,1,2,2,1,0,1,0,62,0,46,0,0,0,0,0
3,5,1,1,1,1,2,2,1,0,0,0,62,0,25,0,0,0,0,1
3,5,1,1,1,1,2,2,1,0,1,0,63,1,45,0,0,0,0,0
3,5,1,1,1,1,2,2,1,0,0,0,63,2,18,0,0,0,0,1
3,5,1,1,1,1,2,2,1,0,1,0,64,3,42,0,0,0,0,0
3,5,1,1,1,1,2,2,1,0,0,0,64,4,27,0,0,0,0,0
3,5,1,1,1,1,2,2,1,0,1,0,65,5,43,0,0,0,0,0
3,5,1,1,1,1,2,2,1,0,0,0,65,6,23,0,0,0,0,1
3,5,1,1,1,1,2,2,0,0,1,0,66,0,39,0,0,0,0,0
3,5,1,1,1,1,2,2,0,0,0,0,66,1,22,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,1,0,67,0,31,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,0,0,67,1,26,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,1,0,68,2,31,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,0,0,68,3,24,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,1,0,69,4,34,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,0,0,69,5,25,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,1,0,70,6,34,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,0,0,70,7,27,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,1,0,71,8,33,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,0,0,71,9,25,0,0,0,0,0
3,5,1,1,1,1,1,2,0,0,1,0,72,10,33,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,0,0,72,0,21,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,1,0,73,1,27,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,0,0,73,2,20,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,1,0,74,3,25,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,0,0,74,4,22,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,1,0,75,5,26,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,0,0,75,6,26,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,1,0,76,7,35,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,0,0,76,0,23,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,1,0,77,1,34,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,0,0,77,2,27,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,1,0,78,3,34,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,0,0,78,4,24,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,1,0,79,5,34,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,0,0,79,6,26,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,1,0,80,7,31,0,0,0,0,1
3,5,1,1,1,1,1,1,0,0,0,0,80,8,23,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,1,0,81,9,29,0,0,0,0,0
3,5,1,1,1,1,1,1,0,0,0,0,81,10,24,0,0,0,0,1
3,5,0,1,1,1,1,1,0,0,1,0,82,0,27,0,0,0,0,0
3,5,0,1,1,1,1,1,0,0,0,0,82,1,25,0,0,0,0,0
2,5,0,1,1,1,1,1,0,0,1,0,83,0,26,0,0,0,0,0
2,5,0,1,1,1,1,1,0,0,0,0,83,1,26,0,0,0,0,0
2,5,0,1,1,1,1,1,0,0,1,0,84,2,22,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,0,0,84,0,18,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,1,0,85,1,22,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,0,0,85,2,20,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,1,0,86,3,24,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,0,0,86,4,20,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,1,0,87,0,19,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,0,1,87,1,3,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,1,0,88,2,19,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,0,0,88,0,13,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,1,0,89,0,28,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,0,0,89,1,13,0,0,0,0,0
2,5,0,1,1,1,1,0,0,0,1,0,90,2,26,0,0,0,0,0
2,5,0,1,1,0,1,0,0,0,0,1,90,0,2,0,0,0,0,0
2,5,0,1,1,0,1,0,0,0,1,0,91,1,24,0,0,0,0,0
2,5,0,1,1,0,1,0,0,0,0,0,91,2,15,0,0,0,0,0
2,5,0,1,1,0,1,0,0,0,1,0,92,3,27,0,0,0,0,0
2,5,0,1,1,0,1,0,0,0,0,0,92,4,14,0,0,0,0,0
2,5,0,1,1,0,1,0,0,0,1,0,93,0,25,0,0,0,0,0
2,5,0,1,1,0,1,0,0,0,0,0,93,1,24,0,0,0,0,0
2,5,0,1,1,0,1,0,0,0,1,0,94,2,22,0,0,0,0,0
2,5,0,1,1,0,1,0,0,0,0,0,94,3,17,0,0,0,0,0
2,4,0,1,1,0,1,0,0,1,1,0,95,0,27,0,0,0,0,0
2,4,0,1,1,0,1,0,0,1,0,0,95,1,30,0,0,0,0,0
2,4,0,1,1,0,0,0,0,1,1,0,96,0,16,0,0,0,0,0
2,4,0,1,1,0,0,0,0,1,0,0,96,1,27,0,0,0,0,0
2,4,0,1,0,0,0,0,0,1,1,0,97,0,7,0,0,0,0,0
1,4,1,1,0,0,0,0,0,1,0,0,97,0,32,0,0,0,0,0
1,4,1,1,0,0,0,0,0,1,1,0,98,1,5,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,98,0,32,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,99,1,8,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,99,2,29,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,100,3,7,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,100,4,30,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,101,5,7,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,101,6,32,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,102,7,8,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,1,102,8,6,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,103,9,10,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,103,10,34,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,104,11,11,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,104,12,29,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,105,13,10,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,105,14,29,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,106,15,8,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,106,16,30,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,107,17,7,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,107,18,29,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,108,0,6,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,108,1,33,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,1,109,2,2,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,109,3,29,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,1,110,4,1,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,110,5,28,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,111,6,5,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,111,7,27,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,1,112,8,2,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,112,9,36,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,0,113,10,5,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,113,11,32,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,1,114,12,1,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,0,0,114,13,28,0,0,0,0,0
1,3,1,1,0,0,0,0,0,1,1,1,115,14,2,0,0,0,0,0
1,2,1,1,0,0,0,0,0,1,0,0,115,0,30,0,0,0,0,0
1,2,1,1,0,0,0,0,0,1,1,1,116,1,2,0,0,0,0,1
1,2,1,1,0,0,0,0,0,1,0,0,116,2,31,0,0,0,0,0
1,2,1,1,0,0,0,0,0,1,1,1,117,3,3,0,0,0,0,0
1,2,1,1,0,0,0,0,0,1,0,0,117,4,30,0,0,0,0,0
1,2,1,1,0,0,0,0,0,1,1,1,118,5,1,0,0,0,0,1
1,2,1,1,0,0,0,0,0,0,0,0,118,0,10,0,0,0,0,1
1,2,1,1,0,0,0,0,0,0,1,0,119,1,7,0,0,0,0,1
1,2,1,1,0,0,0,0,0,0,0,0,119,2,10,0,0,0,0,1
1,2,1,1,0,0,0,0,0,0,1,1,120,3,5,0,0,0,0,0
1,2,1,1,0,0,0,0,0,0,0,0,120,4,15,0,0,0,0,0
1,2,1,1,0,0,0,0,0,0,1,0,121,5,7,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,121,0,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,122,0,12,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,122,1,5,0,0,0,0,1
1,2,1,0,0,0,0,0,0,0,1,0,123,2,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,123,3,7,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,124,4,9,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,124,5,5,0,0,0,0,1
1,2,1,0,0,0,0,0,0,0,1,0,125,6,7,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,125,7,7,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,126,8,10,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,126,9,9,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,127,10,10,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,1,127,11,5,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,128,12,14,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,128,13,5,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,129,14,11,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,129,15,9,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,130,16,12,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,130,17,9,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,131,18,10,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,131,19,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,132,20,10,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,132,21,9,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,133,22,11,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,133,23,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,134,24,10,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,134,25,5,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,135,26,11,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,135,27,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,136,28,10,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,136,29,4,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,137,30,13,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,137,31,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,138,32,8,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,138,33,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,139,34,11,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,139,35,9,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,140,36,8,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,140,37,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,141,38,11,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,141,39,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,142,40,11,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,142,41,9,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,143,42,11,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,143,43,9,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,144,44,14,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,144,45,7,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,145,46,10,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,145,47,5,0,0,0,0,1
1,2,1,0,0,0,0,0,0,0,1,0,146,48,14,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,146,49,8,0,0,0,0,1
1,2,1,0,0,0,0,0,0,0,1,0,147,50,15,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,147,51,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,148,52,14,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,148,53,8,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,149,54,10,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,149,55,6,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,150,56,8,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,150,57,9,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,1,0,151,0,11,0,0,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,151,1,10,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,1,0,152,0,12,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,0,0,152,1,8,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,1,0,153,2,15,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,0,1,153,3,4,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,1,0,154,4,15,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,0,0,154,5,7,0,0,0,0,0
0,2,1,0,0,0,0,0,0,0,1,0,155,6,13,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,0,0,155,7,7,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,1,0,156,8,9,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,0,0,156,9,7,0,0,0,0,1
0,2,1,0,0,0,0,0,0,0,1,0,157,0,12,0,0,0,0,1
